seed,intervention,holdout_nll,holdout_accuracy,nll_delta_vs_intact,accuracy_delta_vs_intact,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,mechanism_load,role_mechanism_load,condition,holdout_brier,holdout_ece,holdout_max_confidence,holdout_true_class_probability,brier_delta_vs_intact,ece_delta_vs_intact,max_confidence_delta_vs_intact,true_class_probability_delta_vs_intact,read_slot_load,write_slot_load,mean_write_collision_rate,mean_routing_entropy,mean_routing_disagreement_rate
0,zero_query_key,3.626683893295,0.518750000000,3.624399420627,-0.481250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.959885445577,0.478989237526,0.997739237526,0.517799733439,0.959878884724,0.476707389139,0.000021085912,-0.479918418175,160;0;0,320;320;320,0.000000000000,0.031169583290,0.000000000000
0,randomized_write_slots,2.813402392158,0.362500000000,2.811117919491,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.966155531944,0.291764025634,0.419264025634,0.226187635191,0.966148971092,0.289482177247,-0.578454125980,-0.771530516423,33;89;38,245;358;357,0.383333333333,0.076779236131,0.000000000000
0,cleared_writer_assignment,1.609437912434,0.343750000000,1.607153439766,-0.656250000000,1.000000000000,0.375000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993439148,0.141468151614,-0.797718151614,-0.797718151614,62;50;48,160;160;160,0.000000000000,0.031169583290,0.000000000000
0,allow_write_collisions,1.103476644123,0.562500000000,1.101192171455,-0.437500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.599481444047,0.165607699892,0.693406345634,0.534075573792,0.599474883195,0.163325851506,-0.304311805980,-0.463642577822,156;4;0,960;0;0,0.666666666667,0.041610763775,0.000000000000
0,permuted_recipients,0.002284472668,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006560852,0.002281848386,0.997718151614,0.997718151614,0.000000000000,0.000000000000,0.000000000000,0.000000000000,62;50;48,320;320;320,0.000000000000,0.031169583290,0.000000000000
1,intact,0.002250409713,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006357992,0.002247867287,0.997752132713,0.997752132713,0.000000000000,0.000000000000,0.000000000000,0.000000000000,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,no_broadcast,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,no_workspace_persistence,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,160;0;0,338;314;308,0.000000000000,0.058094966876,0.000000000000
1,no_workspace_output,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,no_spine_workspace,0.002250409713,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006357992,0.002247867287,0.997752132713,0.997752132713,0.000000000000,0.000000000000,0.000000000000,0.000000000000,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,no_mechanism_output,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,workspace_disconnected,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,no_workspace_writes,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,160;0;0,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,zero_reader_inbox,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,permuted_workspace_keys,6.183166847029,0.175000000000,6.180916437316,-0.825000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,1.645427610643,0.822779951679,0.997779951679,0.175069246487,1.645421252651,0.820532084392,0.000027818967,-0.822682886225,59;59;42,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,zero_query_key,4.158770321005,0.443750000000,4.156519911292,-0.556250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,1.109389710750,0.554026315881,0.997776315881,0.443084570835,1.109383352758,0.551778448594,0.000024183169,-0.554667561877,160;0;0,320;320;320,0.000000000000,0.042374721447,0.000000000000
1,randomized_write_slots,2.749801161415,0.293750000000,2.747550751702,-0.706250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.961176487089,0.230447248712,0.436697248712,0.237360528146,0.961170129097,0.228199381424,-0.561054884001,-0.760391604567,48;48;64,332;300;328,0.350000000000,0.064658709612,0.000000000000
1,cleared_writer_assignment,1.609437912434,0.262500000000,1.607187502721,-0.737500000000,1.000000000000,0.375000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.062500000000,0.200000000000,0.200000000000,0.799993642008,0.060252132713,-0.797752132713,-0.797752132713,42;59;59,160;160;160,0.000000000000,0.042374721447,0.000000000000
1,allow_write_collisions,0.995108495046,0.556250000000,0.992858085333,-0.443750000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.552930423413,0.108854029207,0.665104029207,0.543942104180,0.552924065421,0.106606161919,-0.332648103506,-0.453810028533,160;0;0,960;0;0,0.666666666667,0.058094966876,0.000000000000
1,permuted_recipients,0.002250409713,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006357992,0.002247867287,0.997752132713,0.997752132713,0.000000000000,0.000000000000,0.000000000000,0.000000000000,42;59;59,320;320;320,0.000000000000,0.042374721447,0.000000000000
2,intact,0.002247839574,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006316275,0.002245311250,0.997754688750,0.997754688750,0.000000000000,0.000000000000,0.000000000000,0.000000000000,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,no_broadcast,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,no_workspace_persistence,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,160;0;0,334;308;318,0.000000000000,0.117745008100,0.000000000000
2,no_workspace_output,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,no_spine_workspace,0.002247839574,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006316275,0.002245311250,0.997754688750,0.997754688750,0.000000000000,0.000000000000,0.000000000000,0.000000000000,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,no_mechanism_output,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,workspace_disconnected,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,no_workspace_writes,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,160;0;0,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,zero_reader_inbox,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,permuted_workspace_keys,5.852931161416,0.218750000000,5.850683321842,-0.781250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,1.558184675159,0.779033648651,0.997783648651,0.218694389004,1.558178358884,0.776788337401,0.000028959901,-0.779060299746,56;52;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,zero_query_key,4.028724860328,0.462500000000,4.026477020754,-0.537500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,1.072031100857,0.535264761098,0.997764761098,0.461752340541,1.072024784582,0.533019449848,0.000010072348,-0.536002348209,160;0;0,320;320;320,0.000000000000,0.062810167026,0.000000000000
2,randomized_write_slots,2.766390547257,0.362500000000,2.764142707683,-0.637500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.983764630160,0.309355340252,0.389355340252,0.202474248578,0.983758313885,0.307110029003,-0.608399348498,-0.795280440173,47;60;53,279;340;341,0.416666666667,0.106740975538,0.000000000000
2,cleared_writer_assignment,1.609437912434,0.362500000000,1.607190072860,-0.637500000000,1.000000000000,0.375000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.162500000000,0.200000000000,0.200000000000,0.799993683725,0.160254688750,-0.797754688750,-0.797754688750,52;56;52,160;160;160,0.000000000000,0.062810167026,0.000000000000
2,allow_write_collisions,1.001427511845,0.606250000000,0.999179672271,-0.393750000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.550262181064,0.157495616465,0.681285532080,0.555182557800,0.550255864790,0.155250305215,-0.316469156670,-0.442572130950,157;3;0,960;0;0,0.666666666667,0.117745008100,0.000000000000
2,permuted_recipients,0.002247839574,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006316275,0.002245311250,0.997754688750,0.997754688750,0.000000000000,0.000000000000,0.000000000000,0.000000000000,52;56;52,320;320;320,0.000000000000,0.062810167026,0.000000000000
3,intact,0.002244242852,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006299441,0.002241720851,0.997758279149,0.997758279149,0.000000000000,0.000000000000,0.000000000000,0.000000000000,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,no_broadcast,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,no_workspace_persistence,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,160;0;0,336;624;0,0.000000000000,0.124294837009,0.000000000000
3,no_workspace_output,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,no_spine_workspace,0.002244242852,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000006299441,0.002241720851,0.997758279149,0.997758279149,0.000000000000,0.000000000000,0.000000000000,0.000000000000,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,no_mechanism_output,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,workspace_disconnected,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,no_workspace_writes,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,160;0;0,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,zero_reader_inbox,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,56;52;52,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,permuted_workspace_keys,5.625471895589,0.250000000000,5.623227652737,-0.750000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,1.495883805456,0.747792528621,0.997792528621,0.249853678308,1.495877506015,0.745550807770,0.000034249473,-0.747904600840,52;52;56,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,zero_query_key,3.598694923713,0.518750000000,3.596450680861,-0.481250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.959842009674,0.479044929679,0.997794929679,0.517876970467,0.959835710233,0.476803208828,0.000036650530,-0.479881308682,160;0;0,320;320;320,0.000000000000,0.098995930442,0.000000000000
3,randomized_write_slots,2.268862761837,0.312500000000,2.266618518985,-0.687500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.899264669418,0.187124701910,0.312124701910,0.206243061815,0.899258369977,0.184882981058,-0.685633577239,-0.791515217333,0;100;60,189;291;480,0.514583333333,0.131770800469,0.000000000000
3,cleared_writer_assignment,1.609437912434,0.343750000000,1.607193669582,-0.656250000000,1.000000000000,0.375000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.800000000000,0.143750000000,0.200000000000,0.200000000000,0.799993700559,0.141508279149,-0.797758279149,-0.797758279149,56;52;52,160;160;160,0.000000000000,0.098995930442,0.000000000000
3,allow_write_collisions,1.065291659785,0.612500000000,1.063047416933,-0.387500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.582946105969,0.192455807114,0.694798952270,0.546117062686,0.582939806528,0.190214086263,-0.302959326878,-0.451641216463,160;0;0,960;0;0,0.666666666667,0.124294837009,0.000000000000
