seed,intervention,holdout_nll,holdout_accuracy,nll_delta_vs_intact,accuracy_delta_vs_intact,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,mechanism_load
3,no_workspace_output,1.390749736652,0.541666666667,-0.199554279347,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,172;150;201;156;154;127
3,permuted_recipients,1.602113057458,0.562500000000,0.011809041459,0.000000000000,2.000000000000,1.000000000000,2.000000000000,172;152;203;158;147;128
4,intact,1.594881761742,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,111;325;198;129;170;27
4,no_broadcast,1.500415139121,0.583333333333,-0.094466622621,0.041666666667,2.000000000000,1.000000000000,2.000000000000,110;325;193;130;171;31
4,no_workspace_persistence,1.523145375352,0.562500000000,-0.071736386390,0.020833333333,2.000000000000,1.000000000000,2.000000000000,124;330;180;125;174;27
4,no_workspace_output,1.576482687331,0.500000000000,-0.018399074411,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,111;325;198;129;170;27
4,permuted_recipients,1.588448840394,0.562500000000,-0.006432921348,0.020833333333,2.000000000000,1.000000000000,2.000000000000,111;325;186;128;189;21
5,intact,1.607685336832,0.520833333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,222;191;269;46;26;206
5,no_broadcast,1.595140194012,0.500000000000,-0.012545142820,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,232;175;265;48;28;212
5,no_workspace_persistence,1.637497832882,0.458333333333,0.029812496050,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,237;192;261;41;23;206
5,no_workspace_output,1.584662768153,0.479166666667,-0.023022568679,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,222;191;269;46;26;206
5,permuted_recipients,1.598712091135,0.479166666667,-0.008973245696,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,234;176;261;50;29;210
6,intact,1.620548746992,0.562500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,165;87;200;154;272;82
6,no_broadcast,1.575641053420,0.562500000000,-0.044907693572,0.000000000000,2.000000000000,1.000000000000,2.000000000000,160;111;200;147;263;79
6,no_workspace_persistence,1.666797867496,0.520833333333,0.046249120504,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,162;98;199;159;262;80
6,no_workspace_output,1.572736189361,0.562500000000,-0.047812557631,0.000000000000,2.000000000000,1.000000000000,2.000000000000,165;87;200;154;272;82
6,permuted_recipients,1.577803562912,0.541666666667,-0.042745184080,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,161;103;199;151;266;80
7,intact,1.800913443951,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,173;84;130;277;126;170
7,no_broadcast,1.735837168989,0.541666666667,-0.065076274962,0.000000000000,2.000000000000,1.000000000000,2.000000000000,174;88;122;278;124;174
7,no_workspace_persistence,1.626727348119,0.541666666667,-0.174186095832,0.000000000000,2.000000000000,1.000000000000,2.000000000000,179;84;124;281;119;173
7,no_workspace_output,1.805294010857,0.520833333333,0.004380566906,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,173;84;130;277;126;170
7,permuted_recipients,1.765581421040,0.541666666667,-0.035332022911,0.000000000000,2.000000000000,1.000000000000,2.000000000000,173;84;127;281;122;173
8,intact,1.528675277045,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,220;189;195;63;75;218
8,no_broadcast,1.548137311091,0.541666666667,0.019462034046,0.000000000000,2.000000000000,1.000000000000,2.000000000000,222;190;193;62;76;217
8,no_workspace_persistence,1.337447271789,0.541666666667,-0.191228005256,0.000000000000,2.000000000000,1.000000000000,2.000000000000,221;196;182;57;84;220
8,no_workspace_output,1.536807939966,0.520833333333,0.008132662921,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,220;189;195;63;75;218
8,permuted_recipients,1.467647988125,0.583333333333,-0.061027288920,0.041666666667,2.000000000000,1.000000000000,2.000000000000,222;191;194;67;71;215
9,intact,1.558345427665,0.583333333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,288;87;187;288;52;58
9,no_broadcast,1.504376387353,0.562500000000,-0.053969040313,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,287;83;176;284;70;60
9,no_workspace_persistence,1.686601675704,0.500000000000,0.128256248039,-0.083333333333,2.000000000000,1.000000000000,2.000000000000,287;83;180;295;55;60
9,no_workspace_output,1.671328893698,0.562500000000,0.112983466033,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,288;87;187;288;52;58
9,permuted_recipients,1.549920241441,0.541666666667,-0.008425186224,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,291;88;185;261;64;71
10,intact,1.257419549308,0.520833333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,108;76;283;88;202;203
10,no_broadcast,1.307336472679,0.520833333333,0.049916923371,0.000000000000,2.000000000000,1.000000000000,2.000000000000,114;76;278;89;204;199
10,no_workspace_persistence,1.366399035555,0.437500000000,0.108979486247,-0.083333333333,2.000000000000,1.000000000000,2.000000000000,119;80;306;81;202;172
10,no_workspace_output,1.250054894388,0.562500000000,-0.007364654920,0.041666666667,2.000000000000,1.000000000000,2.000000000000,108;76;283;88;202;203
10,permuted_recipients,1.432892900542,0.541666666667,0.175473351234,0.020833333333,2.000000000000,1.000000000000,2.000000000000,111;77;298;83;204;187
11,intact,1.740043774677,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,146;205;125;188;123;173
11,no_broadcast,1.718607304034,0.562500000000,-0.021436470642,0.020833333333,2.000000000000,1.000000000000,2.000000000000,152;205;129;178;122;174
11,no_workspace_persistence,1.951418349622,0.416666666667,0.211374574945,-0.125000000000,2.000000000000,1.000000000000,2.000000000000,173;187;143;176;119;162
11,no_workspace_output,1.803474168437,0.541666666667,0.063430393760,0.000000000000,2.000000000000,1.000000000000,2.000000000000,146;205;125;188;123;173
11,permuted_recipients,1.747543376932,0.583333333333,0.007499602255,0.041666666667,2.000000000000,1.000000000000,2.000000000000,154;196;133;185;120;172
12,intact,1.516986075170,0.479166666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,106;249;224;132;135;114
12,no_broadcast,1.457910382434,0.458333333333,-0.059075692735,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,114;247;224;135;123;117
12,no_workspace_persistence,1.693121982048,0.437500000000,0.176135906879,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,92;256;227;145;139;101
12,no_workspace_output,1.466216992091,0.479166666667,-0.050769083078,0.000000000000,2.000000000000,1.000000000000,2.000000000000,106;249;224;132;135;114
12,permuted_recipients,1.417836181442,0.500000000000,-0.099149893727,0.020833333333,2.000000000000,1.000000000000,2.000000000000,115;245;226;138;126;110
13,intact,1.413628980483,0.562500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,77;190;267;137;171;118
13,no_broadcast,1.362710351712,0.541666666667,-0.050918628771,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,75;197;264;134;169;121
13,no_workspace_persistence,1.239147487275,0.520833333333,-0.174481493208,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,70;189;276;137;183;105
13,no_workspace_output,1.431468522115,0.541666666667,0.017839541632,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,77;190;267;137;171;118
13,permuted_recipients,1.257747648917,0.583333333333,-0.155881331566,0.020833333333,2.000000000000,1.000000000000,2.000000000000,77;191;279;136;175;102
14,intact,1.870846785622,0.520833333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,231;66;183;236;71;173
14,no_broadcast,1.781675301453,0.562500000000,-0.089171484168,0.041666666667,2.000000000000,1.000000000000,2.000000000000,237;68;184;236;72;163
14,no_workspace_persistence,2.274848323309,0.458333333333,0.404001537687,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,225;75;175;238;59;188
14,no_workspace_output,1.876182443330,0.458333333333,0.005335657709,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,231;66;183;236;71;173
14,permuted_recipients,1.747295151970,0.562500000000,-0.123551633652,0.041666666667,2.000000000000,1.000000000000,2.000000000000,222;67;185;237;74;175
15,intact,1.319729196553,0.583333333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,94;209;66;341;200;50
15,no_broadcast,1.377490738929,0.583333333333,0.057761542376,0.000000000000,2.000000000000,1.000000000000,2.000000000000,96;200;69;341;199;55
15,no_workspace_persistence,1.559962533495,0.583333333333,0.240233336942,0.000000000000,2.000000000000,1.000000000000,2.000000000000,103;197;62;350;197;51
15,no_workspace_output,1.391428790478,0.562500000000,0.071699593926,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,94;209;66;341;200;50
15,permuted_recipients,1.410858345940,0.562500000000,0.091129149387,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,96;202;66;346;198;52
16,intact,1.881567352145,0.437500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,63;188;181;284;74;170
16,no_broadcast,1.860804654933,0.437500000000,-0.020762697213,0.000000000000,2.000000000000,1.000000000000,2.000000000000,63;183;180;289;75;170
16,no_workspace_persistence,1.928560595160,0.354166666667,0.046993243015,-0.083333333333,2.000000000000,1.000000000000,2.000000000000,84;207;167;287;32;183
16,no_workspace_output,1.898849285262,0.437500000000,0.017281933116,0.000000000000,2.000000000000,1.000000000000,2.000000000000,63;188;181;284;74;170
16,permuted_recipients,1.881367669287,0.395833333333,-0.000199682859,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,61;182;197;282;73;165
17,intact,1.782309016346,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,194;105;62;146;182;271
17,no_broadcast,1.688222670486,0.500000000000,-0.094086345860,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,199;104;64;148;174;271
17,no_workspace_persistence,1.846241922886,0.416666666667,0.063932906540,-0.125000000000,2.000000000000,1.000000000000,2.000000000000,203;103;63;146;175;270
17,no_workspace_output,1.748314016052,0.520833333333,-0.033995000294,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,194;105;62;146;182;271
17,permuted_recipients,1.734859215014,0.500000000000,-0.047449801332,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,201;102;63;147;177;270
18,intact,0.917000673940,0.708333333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,169;145;193;96;170;187
18,no_broadcast,0.952275809760,0.708333333333,0.035275135821,0.000000000000,2.000000000000,1.000000000000,2.000000000000,173;138;193;95;173;188
18,no_workspace_persistence,1.127748523429,0.666666666667,0.210747849489,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,173;154;169;102;180;182
18,no_workspace_output,1.049825413709,0.666666666667,0.132824739769,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,169;145;193;96;170;187
18,permuted_recipients,0.941432368758,0.708333333333,0.024431694818,0.000000000000,2.000000000000,1.000000000000,2.000000000000,175;141;183;96;173;192
19,intact,1.302022642272,0.645833333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,212;120;199;185;132;112
19,no_broadcast,1.236045157998,0.625000000000,-0.065977484273,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,217;125;188;183;132;115
19,no_workspace_persistence,1.320465492744,0.583333333333,0.018442850473,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,219;126;191;190;141;93
19,no_workspace_output,1.219331956878,0.645833333333,-0.082690685394,0.000000000000,2.000000000000,1.000000000000,2.000000000000,212;120;199;185;132;112
19,permuted_recipients,1.126045301573,0.708333333333,-0.175977340699,0.062500000000,2.000000000000,1.000000000000,2.000000000000,218;126;193;186;137;100
20,intact,1.807879864754,0.500000000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,81;87;247;266;60;219
20,no_broadcast,1.901653518542,0.500000000000,0.093773653788,0.000000000000,2.000000000000,1.000000000000,2.000000000000,85;88;245;264;59;219
20,no_workspace_persistence,2.043925667303,0.458333333333,0.236045802549,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,81;97;252;263;50;217
20,no_workspace_output,1.759974907814,0.479166666667,-0.047904956940,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,81;87;247;266;60;219
20,permuted_recipients,1.781870326829,0.520833333333,-0.026009537925,0.020833333333,2.000000000000,1.000000000000,2.000000000000,85;84;241;285;53;212
21,intact,1.557727984030,0.479166666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,147;78;122;168;258;187
21,no_broadcast,1.553049398667,0.437500000000,-0.004678585363,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,144;83;117;175;258;183
21,no_workspace_persistence,1.655860611332,0.458333333333,0.098132627301,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,155;80;123;169;255;178
21,no_workspace_output,1.585635391590,0.458333333333,0.027907407560,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,147;78;122;168;258;187
21,permuted_recipients,1.549295110726,0.458333333333,-0.008432873304,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,144;80;124;174;253;185
22,intact,1.684147508811,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,131;145;67;189;288;140
22,no_broadcast,1.551854044648,0.479166666667,-0.132293464164,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,125;139;72;188;288;148
22,no_workspace_persistence,1.424702163105,0.583333333333,-0.259445345706,0.041666666667,2.000000000000,1.000000000000,2.000000000000,120;147;67;188;292;146
22,no_workspace_output,1.661443384746,0.520833333333,-0.022704124065,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,131;145;67;189;288;140
22,permuted_recipients,1.650114712825,0.500000000000,-0.034032795986,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,127;141;70;185;290;147
23,intact,1.332656605996,0.645833333333,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,113;130;261;243;61;152
23,no_broadcast,1.366465667318,0.625000000000,0.033809061323,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,106;132;265;246;65;146
23,no_workspace_persistence,1.360566470922,0.583333333333,0.027909864926,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,108;113;268;246;61;164
23,no_workspace_output,1.391993436562,0.583333333333,0.059336830566,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,113;130;261;243;61;152
23,permuted_recipients,1.363945715312,0.625000000000,0.031289109316,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,104;124;271;243;63;155
24,intact,1.810104986204,0.437500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,123;222;97;233;154;131
24,no_broadcast,1.798058522695,0.437500000000,-0.012046463509,0.000000000000,2.000000000000,1.000000000000,2.000000000000,127;213;99;237;152;132
24,no_workspace_persistence,1.820572351205,0.458333333333,0.010467365001,0.020833333333,2.000000000000,1.000000000000,2.000000000000,129;213;99;236;149;134
24,no_workspace_output,1.792924463763,0.479166666667,-0.017180522441,0.041666666667,2.000000000000,1.000000000000,2.000000000000,123;222;97;233;154;131
24,permuted_recipients,1.784083025336,0.437500000000,-0.026021960868,0.000000000000,2.000000000000,1.000000000000,2.000000000000,126;219;99;232;151;133
25,intact,1.461289178249,0.541666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,97;139;233;187;226;78
25,no_broadcast,1.466398645232,0.541666666667,0.005109466983,0.000000000000,2.000000000000,1.000000000000,2.000000000000,96;149;225;185;225;80
25,no_workspace_persistence,1.454633399222,0.520833333333,-0.006655779027,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,98;133;233;185;227;84
25,no_workspace_output,1.484383473057,0.520833333333,0.023094294808,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,97;139;233;187;226;78
25,permuted_recipients,1.463711607606,0.562500000000,0.002422429357,0.020833333333,2.000000000000,1.000000000000,2.000000000000,91;142;248;189;210;80
26,intact,1.560523708191,0.416666666667,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,265;66;93;241;117;178
26,no_broadcast,1.558833963908,0.375000000000,-0.001689744283,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,268;70;88;240;117;177
26,no_workspace_persistence,1.449632291667,0.395833333333,-0.110891416525,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,265;74;111;234;126;150
26,no_workspace_output,1.507155979764,0.437500000000,-0.053367728427,0.020833333333,2.000000000000,1.000000000000,2.000000000000,265;66;93;241;117;178
26,permuted_recipients,1.621171330239,0.395833333333,0.060647622048,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,265;71;80;251;118;175
27,intact,1.410312876641,0.562500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,185;196;101;92;268;118
27,no_broadcast,1.432257904866,0.541666666667,0.021945028225,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,188;196;99;88;269;120
27,no_workspace_persistence,1.391817147957,0.562500000000,-0.018495728684,0.000000000000,2.000000000000,1.000000000000,2.000000000000,185;200;113;104;259;99
27,no_workspace_output,1.321331186563,0.520833333333,-0.088981690078,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,185;196;101;92;268;118
27,permuted_recipients,1.427023210306,0.520833333333,0.016710333665,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,188;200;95;84;271;122
28,intact,1.502732480929,0.562500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,133;234;88;141;184;180
28,no_broadcast,1.380705968414,0.562500000000,-0.122026512515,0.000000000000,2.000000000000,1.000000000000,2.000000000000,134;227;91;143;183;182
28,no_workspace_persistence,1.472149926526,0.541666666667,-0.030582554402,-0.020833333333,2.000000000000,1.000000000000,2.000000000000,136;228;82;138;186;190
28,no_workspace_output,1.462491684548,0.562500000000,-0.040240796380,0.000000000000,2.000000000000,1.000000000000,2.000000000000,133;234;88;141;184;180
28,permuted_recipients,1.599610238582,0.479166666667,0.096877757653,-0.083333333333,2.000000000000,1.000000000000,2.000000000000,135;233;96;144;181;171
29,intact,1.807919213615,0.562500000000,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,203;123;156;80;105;293
29,no_broadcast,1.872739247798,0.500000000000,0.064820034183,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,205;117;155;87;102;294
29,no_workspace_persistence,1.803067081062,0.520833333333,-0.004852132554,-0.041666666667,2.000000000000,1.000000000000,2.000000000000,228;119;133;89;79;312
29,no_workspace_output,1.863777433852,0.500000000000,0.055858220237,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,203;123;156;80;105;293
29,permuted_recipients,1.925561436235,0.500000000000,0.117642222620,-0.062500000000,2.000000000000,1.000000000000,2.000000000000,203;120;160;88;97;292
