preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load
core_param_matched,2,400,8,2181,160,48,10,1.609437912434,1.638386838004,1.576327842907,0.048547375939,1.882442227815,1.000000000000,0.437500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.520364122798,0.098064107574,0;0;0;0;0;0
sgw,2,400,8,2182,160,48,10,1.609437912434,1.655344806557,1.684911304788,0.308103063212,1.827594934397,0.918750000000,0.479166666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.606503297494,0.510268157930,59;218;198;110;217;158
core_small,3,400,8,327,160,48,10,1.609437912434,1.644390005827,1.679853895056,0.328281125712,1.180984709867,0.881250000000,0.520833333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.625910584693,0.303065533883,0;0;0;0;0;0
core_compute_matched,3,400,8,2232,160,48,10,1.609437912434,1.784218698602,1.686451220072,0.354540949020,1.127750135604,0.868750000000,0.666666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.704664748234,0.385884022587,0;0;0;0;0;0
core_param_matched,3,400,8,2181,160,48,10,1.609437912434,1.762661032069,1.778712078646,0.125040163094,1.988267191847,0.962500000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.628324840433,0.210032573361,0;0;0;0;0;0
sgw,3,400,8,2182,160,48,10,1.609437912434,1.632984283502,1.641762444448,0.278286490923,1.590304016000,0.906250000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.660214096729,0.365537869160,172;150;201;156;154;127
core_small,4,400,8,327,160,48,10,1.609437912434,1.693997224413,1.638049986153,0.300177647333,1.311852449616,0.881250000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.645649190454,0.472258521435,0;0;0;0;0;0
core_compute_matched,4,400,8,2232,160,48,10,1.609437912434,1.729502690378,1.760736827222,0.219555107014,1.737198992913,0.931250000000,0.583333333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621370843010,0.397138661789,0;0;0;0;0;0
core_param_matched,4,400,8,2181,160,48,10,1.609437912434,1.765088704785,1.672249510589,0.011427936691,2.167610660551,1.000000000000,0.500000000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.600000270930,0.014706633505,0;0;0;0;0;0
sgw,4,400,8,2182,160,48,10,1.609437912434,1.696843543166,1.687427543582,0.201044725249,1.594881761742,0.943750000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.644337010784,0.234772431611,111;325;198;129;170;27
core_small,5,400,8,327,160,48,10,1.609437912434,1.741094316495,1.810964969488,0.422974522365,1.524624479375,0.881250000000,0.458333333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.691809528600,0.547321384088,0;0;0;0;0;0
core_compute_matched,5,400,8,2232,160,48,10,1.609437912434,1.665983491190,1.692991431591,0.451333970966,1.934630215981,0.875000000000,0.479166666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.624023563019,0.491276710245,0;0;0;0;0;0
core_param_matched,5,400,8,2181,160,48,10,1.609437912434,1.762429810170,1.798352640014,0.136027199445,2.120544391519,0.981250000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.638742044484,0.100641267195,0;0;0;0;0;0
sgw,5,400,8,2182,160,48,10,1.609437912434,1.717414523145,1.828000851227,0.228690481127,1.607685336832,0.943750000000,0.520833333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.745901845338,0.242259337161,222;191;269;46;26;206
core_small,6,400,8,327,160,48,10,1.609437912434,1.717788175226,1.691723826344,0.318478463137,1.270052278359,0.893750000000,0.583333333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.682194242837,0.300083604910,0;0;0;0;0;0
core_compute_matched,6,400,8,2232,160,48,10,1.609437912434,1.680652636808,1.734221016531,0.339386677676,1.389777942129,0.906250000000,0.645833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.571907157179,0.209842281152,0;0;0;0;0;0
core_param_matched,6,400,8,2181,160,48,10,1.609437912434,1.624460585498,1.613229062529,0.086017220673,1.203277314343,0.981250000000,0.666666666667,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.668644435788,0.094610515066,0;0;0;0;0;0
sgw,6,400,8,2182,160,48,10,1.609437912434,1.746378959072,1.660662071482,0.238959102676,1.620548746992,0.937500000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.651707079931,0.219664074696,165;87;200;154;272;82
core_small,7,400,8,327,160,48,10,1.609437912434,1.629349408966,1.607425866188,0.300908514206,1.323228319856,0.875000000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.615936310016,0.416490952303,0;0;0;0;0;0
core_compute_matched,7,400,8,2232,160,48,10,1.609437912434,1.645112631295,1.602889412968,0.267898948483,1.489538910430,0.925000000000,0.541666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.671564711399,0.464232637700,0;0;0;0;0;0
core_param_matched,7,400,8,2181,160,48,10,1.609437912434,1.667356044192,1.652707300791,0.036564180129,1.697238873015,1.000000000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.738739301742,0.089490429609,0;0;0;0;0;0
sgw,7,400,8,2182,160,48,10,1.609437912434,1.713225271251,1.651168234896,0.190711627257,1.800913443951,0.943750000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.664469470732,0.239905974428,173;84;130;277;126;170
core_small,8,400,8,327,160,48,10,1.609437912434,1.681770901909,1.662503957688,0.418772646007,1.474621614077,0.862500000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.711743389039,0.532391864186,0;0;0;0;0;0
core_compute_matched,8,400,8,2232,160,48,10,1.609437912434,1.572789172370,1.792231670191,0.205045213065,1.178316979188,0.962500000000,0.645833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.598914369063,0.248092697065,0;0;0;0;0;0
core_param_matched,8,400,8,2181,160,48,10,1.609437912434,1.752759440879,1.732062275627,0.349089699475,2.294473827794,0.856250000000,0.541666666667,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.638433082265,0.265538061749,0;0;0;0;0;0
sgw,8,400,8,2182,160,48,10,1.609437912434,1.699073606540,1.715455298677,0.238347947251,1.528675277045,0.931250000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.704035041758,0.331053243701,220;189;195;63;75;218
core_small,9,400,8,327,160,48,10,1.609437912434,1.708341869194,1.531929001284,0.230802091277,1.383768760579,0.937500000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.682475659901,0.444589740088,0;0;0;0;0;0
core_compute_matched,9,400,8,2232,160,48,10,1.609437912434,1.678677439421,1.752453105921,0.247062833905,1.612368987885,0.925000000000,0.583333333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.602670372118,0.404388389127,0;0;0;0;0;0
core_param_matched,9,400,8,2181,160,48,10,1.609437912434,1.662804091417,1.686993930866,0.060668282754,1.727748665681,0.987500000000,0.500000000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.604047489151,0.127106707968,0;0;0;0;0;0
sgw,9,400,8,2182,160,48,10,1.609437912434,1.719614645130,1.588523673066,0.277465035424,1.558345427665,0.906250000000,0.583333333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.714544324336,0.384484321412,288;87;187;288;52;58
core_small,10,400,8,327,160,48,10,1.609437912434,1.700683903178,1.796939621360,0.436228012333,1.496032339075,0.862500000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.640671961177,0.490831048473,0;0;0;0;0;0
core_compute_matched,10,400,8,2232,160,48,10,1.609437912434,1.724680981974,1.704740265708,0.313129590351,1.567824302118,0.893750000000,0.541666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.535536714375,0.525490516974,0;0;0;0;0;0
core_param_matched,10,400,8,2181,160,48,10,1.609437912434,1.897008167410,1.909974712072,0.057049466489,1.844357663340,0.987500000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.586783031909,0.086304631378,0;0;0;0;0;0
sgw,10,400,8,2182,160,48,10,1.609437912434,1.728768228282,1.794029754341,0.208936446373,1.257419549308,0.943750000000,0.520833333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.658359788980,0.291390036462,108;76;283;88;202;203
core_small,11,400,8,327,160,48,10,1.609437912434,1.750584911375,1.673458897746,0.542871872673,1.553877348000,0.812500000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.663536339715,0.723496605610,0;0;0;0;0;0
core_compute_matched,11,400,8,2232,160,48,10,1.609437912434,1.653600875522,1.656176673855,0.231242287301,2.011832884706,0.937500000000,0.416666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.615396483422,0.364666379476,0;0;0;0;0;0
core_param_matched,11,400,8,2181,160,48,10,1.609437912434,1.779954105596,1.791048225659,0.103024866495,1.575526028512,0.975000000000,0.583333333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.694504805789,0.057141142356,0;0;0;0;0;0
sgw,11,400,8,2182,160,48,10,1.609437912434,1.765553315216,1.667462447590,0.317451808126,1.740043774677,0.875000000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.697256590832,0.384283204994,146;205;125;188;123;173
core_small,12,400,8,327,160,48,10,1.609437912434,1.673121472681,1.624920651004,0.300381826365,1.511393475151,0.912500000000,0.437500000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.630931066142,0.385210795807,0;0;0;0;0;0
core_compute_matched,12,400,8,2232,160,48,10,1.609437912434,1.616387313531,1.587799972002,0.231925687275,2.509276430295,0.931250000000,0.354166666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.686599072722,0.410406511627,0;0;0;0;0;0
core_param_matched,12,400,8,2181,160,48,10,1.609437912434,1.683127523634,1.665767124283,0.061985336346,1.625186522799,0.993750000000,0.562500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.824111553834,0.138453455706,0;0;0;0;0;0
sgw,12,400,8,2182,160,48,10,1.609437912434,1.700239163809,1.588545075438,0.302136205431,1.516986075170,0.887500000000,0.479166666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.687653643832,0.482706965161,106;249;224;132;135;114
core_small,13,400,8,327,160,48,10,1.609437912434,1.644411030239,1.637794206226,0.299877357216,1.711448148611,0.906250000000,0.437500000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.620063288373,0.401077030601,0;0;0;0;0;0
core_compute_matched,13,400,8,2232,160,48,10,1.609437912434,1.688429099509,1.654906647901,0.399848961817,1.792936078196,0.843750000000,0.562500000000,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.577107706448,0.451797508673,0;0;0;0;0;0
core_param_matched,13,400,8,2181,160,48,10,1.609437912434,1.677151934608,1.635444915089,0.160402913093,1.386299560623,0.950000000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.613963344475,0.156128487848,0;0;0;0;0;0
sgw,13,400,8,2182,160,48,10,1.609437912434,1.693010979447,1.715794941889,0.130017965545,1.413628980483,0.968750000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.646522911873,0.244319155496,77;190;267;137;171;118
core_small,14,400,8,327,160,48,10,1.609437912434,1.701503900339,1.822311589328,0.685413338301,1.562503975196,0.725000000000,0.458333333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.651405864969,0.729656353441,0;0;0;0;0;0
core_compute_matched,14,400,8,2232,160,48,10,1.609437912434,1.703328202181,1.718935762718,0.443828628266,1.544276173081,0.831250000000,0.395833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.762215134653,0.396930837931,0;0;0;0;0;0
core_param_matched,14,400,8,2181,160,48,10,1.609437912434,1.630187231910,1.550483178926,0.087027380878,1.836836329055,0.987500000000,0.562500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621019996199,0.181537813982,0;0;0;0;0;0
sgw,14,400,8,2182,160,48,10,1.609437912434,1.668820227272,1.799403888273,0.300145915258,1.870846785622,0.906250000000,0.520833333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.624076865226,0.424740036128,231;66;183;236;71;173
core_small,15,400,8,327,160,48,10,1.609437912434,1.757311693750,1.643912285878,0.384394297612,1.429991187471,0.868750000000,0.520833333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.682238296892,0.464693245586,0;0;0;0;0;0
core_compute_matched,15,400,8,2232,160,48,10,1.609437912434,1.681418316810,1.767136745915,0.243155232378,1.542580601210,0.931250000000,0.645833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.714463831753,0.319536102994,0;0;0;0;0;0
core_param_matched,15,400,8,2181,160,48,10,1.609437912434,1.718070399544,1.722254837374,0.136212481628,2.079507429802,0.968750000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.694736789233,0.170774969389,0;0;0;0;0;0
sgw,15,400,8,2182,160,48,10,1.609437912434,1.781514815382,1.728608211111,0.218848857933,1.319729196553,0.931250000000,0.583333333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.659588165698,0.287582185546,94;209;66;341;200;50
core_small,16,400,8,327,160,48,10,1.609437912434,1.688865647129,1.722874469319,0.207185810554,1.807227755074,0.937500000000,0.395833333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.683697565391,0.329176704297,0;0;0;0;0;0
core_compute_matched,16,400,8,2232,160,48,10,1.609437912434,1.626701537385,1.636350638956,0.274110751457,1.469460871375,0.918750000000,0.416666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.573963299092,0.451869227213,0;0;0;0;0;0
core_param_matched,16,400,8,2181,160,48,10,1.609437912434,1.596911640074,1.594914907903,0.078797905327,1.533358827285,0.981250000000,0.583333333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.488267835767,0.110871693113,0;0;0;0;0;0
sgw,16,400,8,2182,160,48,10,1.609437912434,1.775436213754,1.788006946583,0.242647710198,1.881567352145,0.918750000000,0.437500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.776773479995,0.440081815839,63;188;181;284;74;170
core_small,17,400,8,327,160,48,10,1.609437912434,1.671154268752,1.700788446248,0.276245188111,1.884932502571,0.943750000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.627370066379,0.281820054693,0;0;0;0;0;0
core_compute_matched,17,400,8,2232,160,48,10,1.609437912434,1.731552212554,1.831152939274,0.208732409617,1.268907672866,0.943750000000,0.645833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.565031271292,0.394352104934,0;0;0;0;0;0
core_param_matched,17,400,8,2181,160,48,10,1.609437912434,1.805836460438,1.718846047591,0.088538722203,1.817634383676,0.987500000000,0.562500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.559334761781,0.182154507980,0;0;0;0;0;0
sgw,17,400,8,2182,160,48,10,1.609437912434,1.674946694106,1.723410125899,0.188581658405,1.782309016346,0.950000000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.662317284053,0.274071902539,194;105;62;146;182;271
core_small,18,400,8,327,160,48,10,1.609437912434,1.664721722237,1.649087323149,0.379975055689,1.179856150788,0.862500000000,0.625000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.656192717973,0.443133498585,0;0;0;0;0;0
core_compute_matched,18,400,8,2232,160,48,10,1.609437912434,1.732737830587,1.747406780839,0.446215774356,1.464248640893,0.837500000000,0.520833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.657681073410,0.442832624502,0;0;0;0;0;0
core_param_matched,18,400,8,2181,160,48,10,1.609437912434,1.644013463803,1.787769788187,0.151223634217,1.697235856981,0.968750000000,0.583333333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.645107275061,0.431093857159,0;0;0;0;0;0
sgw,18,400,8,2182,160,48,10,1.609437912434,1.665216637791,1.684899459903,0.182567439795,0.917000673940,0.956250000000,0.708333333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.666587810560,0.395323106370,169;145;193;96;170;187
core_small,19,400,8,327,160,48,10,1.609437912434,1.772950475312,1.820118731606,0.471486046389,1.530451998437,0.837500000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.682408745519,0.620286798271,0;0;0;0;0;0
core_compute_matched,19,400,8,2232,160,48,10,1.609437912434,1.735664278651,1.708293166049,0.266090721582,1.436040382187,0.937500000000,0.583333333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.675163893065,0.308730310745,0;0;0;0;0;0
core_param_matched,19,400,8,2181,160,48,10,1.609437912434,1.665139217720,1.723878406816,0.010086767161,1.958015614234,1.000000000000,0.562500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.671395123195,0.011165588077,0;0;0;0;0;0
sgw,19,400,8,2182,160,48,10,1.609437912434,1.765981380133,1.861461730414,0.277918567712,1.302022642272,0.931250000000,0.645833333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.747251349532,0.393753544179,212;120;199;185;132;112
core_small,20,400,8,327,160,48,10,1.609437912434,1.665062646147,1.695917624104,0.175910684627,1.508957716006,0.956250000000,0.583333333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.630070988584,0.280031204007,0;0;0;0;0;0
core_compute_matched,20,400,8,2232,160,48,10,1.609437912434,1.727707055352,1.678685032495,0.321473997576,1.992026369874,0.906250000000,0.520833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.630307159599,0.346744612725,0;0;0;0;0;0
core_param_matched,20,400,8,2181,160,48,10,1.609437912434,1.711633210674,1.645275883033,0.134164413510,1.673462463402,0.943750000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.614340572950,0.341380843419,0;0;0;0;0;0
sgw,20,400,8,2182,160,48,10,1.609437912434,1.689001865636,1.688792862355,0.113455869883,1.807879864754,0.950000000000,0.500000000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.685049492177,0.269165860359,81;87;247;266;60;219
core_small,21,400,8,327,160,48,10,1.609437912434,1.701937585102,1.754282468428,0.332276217285,1.320657763964,0.893750000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.698830694521,0.343464662363,0;0;0;0;0;0
core_compute_matched,21,400,8,2232,160,48,10,1.609437912434,1.680921642644,1.656635408932,0.254546279265,1.108471137599,0.931250000000,0.604166666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.654834705138,0.389232290348,0;0;0;0;0;0
core_param_matched,21,400,8,2181,160,48,10,1.609437912434,1.706452351041,1.652951766098,0.151001671822,1.948639251847,0.968750000000,0.562500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.677725473518,0.155119746022,0;0;0;0;0;0
sgw,21,400,8,2182,160,48,10,1.609437912434,1.718027656958,1.747876564112,0.200556456738,1.557727984030,0.943750000000,0.479166666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.742004700495,0.358282311215,147;78;122;168;258;187
core_small,22,400,8,327,160,48,10,1.609437912434,1.677998687147,1.626604716844,0.309103401683,1.295173748392,0.893750000000,0.479166666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.632985231948,0.381269199781,0;0;0;0;0;0
core_compute_matched,22,400,8,2232,160,48,10,1.609437912434,1.637423441294,1.577252255283,0.229117137345,1.594027987104,0.918750000000,0.541666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.759259905917,0.397326340633,0;0;0;0;0;0
core_param_matched,22,400,8,2181,160,48,10,1.609437912434,1.689536080801,1.677224716989,0.178777509487,1.403991252751,0.937500000000,0.625000000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.616319775105,0.304928744581,0;0;0;0;0;0
sgw,22,400,8,2182,160,48,10,1.609437912434,1.749753051442,1.704566427189,0.084496817245,1.684147508811,0.987500000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.679057803150,0.136531399271,131;145;67;189;288;140
core_small,23,400,8,327,160,48,10,1.609437912434,1.683492365207,1.579707526212,0.403756745153,1.217533794492,0.850000000000,0.562500000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.724533308752,0.554608890018,0;0;0;0;0;0
core_compute_matched,23,400,8,2232,160,48,10,1.609437912434,1.629117339700,1.617537640380,0.491601140102,1.492945538130,0.875000000000,0.520833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.646321999471,0.521585397200,0;0;0;0;0;0
core_param_matched,23,400,8,2181,160,48,10,1.609437912434,1.694358252559,1.672956930880,0.041458752978,1.486387564994,1.000000000000,0.625000000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.735560110815,0.058965223493,0;0;0;0;0;0
sgw,23,400,8,2182,160,48,10,1.609437912434,1.703354907963,1.608755839213,0.298948952914,1.332656605996,0.893750000000,0.645833333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.746195284640,0.468803773852,113;130;261;243;61;152
core_small,24,400,8,327,160,48,10,1.609437912434,1.715489935623,1.646548356913,0.239019345674,2.082456151726,0.925000000000,0.416666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.694973865438,0.297403936071,0;0;0;0;0;0
core_compute_matched,24,400,8,2232,160,48,10,1.609437912434,1.668539200869,1.592511398070,0.481757910890,1.833480679546,0.837500000000,0.437500000000,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.786177866231,0.494262166380,0;0;0;0;0;0
core_param_matched,24,400,8,2181,160,48,10,1.609437912434,1.643768876745,1.622397895382,0.119694025319,2.283150254391,0.981250000000,0.437500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.654334401965,0.254763254377,0;0;0;0;0;0
sgw,24,400,8,2182,160,48,10,1.609437912434,1.726984229425,1.609062876856,0.253199494964,1.810104986204,0.925000000000,0.437500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.673039666177,0.248422661985,123;222;97;233;154;131
core_small,25,400,8,327,160,48,10,1.609437912434,1.530366765710,1.631916437479,0.297895768146,1.820687064916,0.887500000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.526894720026,0.378937307312,0;0;0;0;0;0
core_compute_matched,25,400,8,2232,160,48,10,1.609437912434,1.687405230997,1.749630927297,0.156654503373,2.150127951077,0.968750000000,0.479166666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.648882195286,0.180770469774,0;0;0;0;0;0
core_param_matched,25,400,8,2181,160,48,10,1.609437912434,1.623822092995,1.724523949243,0.080298097000,1.966606823139,0.975000000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.642545207959,0.134337697933,0;0;0;0;0;0
sgw,25,400,8,2182,160,48,10,1.609437912434,1.587866986252,1.616952879541,0.182690511862,1.461289178249,0.943750000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.582477428512,0.217016931846,97;139;233;187;226;78
core_small,26,400,8,327,160,48,10,1.609437912434,2.265419228380,2.245321738136,0.579372633834,1.421915988912,0.756250000000,0.437500000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,2.077453651691,0.485545365336,0;0;0;0;0;0
core_compute_matched,26,400,8,2232,160,48,10,1.609437912434,1.838124428746,1.780899053961,0.276660319106,1.509277937075,0.912500000000,0.583333333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.782060891430,0.364927752023,0;0;0;0;0;0
core_param_matched,26,400,8,2181,160,48,10,1.609437912434,1.856986886329,1.727352270828,0.132613466338,1.500675210429,0.950000000000,0.500000000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.767080184446,0.325344776826,0;0;0;0;0;0
sgw,26,400,8,2182,160,48,10,1.609437912434,2.211451570050,2.203997923918,0.308228641536,1.560523708191,0.900000000000,0.416666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,2.078579640839,0.258961904740,265;66;93;241;117;178
core_small,27,400,8,327,160,48,10,1.609437912434,1.725743757480,1.692779834148,0.413866413050,1.353594404333,0.856250000000,0.479166666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.727696156648,0.476209192281,0;0;0;0;0;0
core_compute_matched,27,400,8,2232,160,48,10,1.609437912434,1.649852242931,1.748713124437,0.305785078570,1.734008513519,0.912500000000,0.541666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.728002899975,0.396504560238,0;0;0;0;0;0
