seed,intervention,holdout_nll,holdout_accuracy,nll_delta_vs_intact,accuracy_delta_vs_intact,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,mechanism_load,role_mechanism_load,condition,holdout_brier,holdout_ece,holdout_max_confidence,holdout_true_class_probability,brier_delta_vs_intact,ece_delta_vs_intact,max_confidence_delta_vs_intact,true_class_probability_delta_vs_intact,read_slot_load,write_slot_load,mean_write_collision_rate,mean_routing_entropy,mean_routing_disagreement_rate,retention_write_rate,retention_skip_rate,retention_eviction_rate,relevant_eviction_rate,queried_entity_retention_rate,query_read_hit_rate,mean_retained_age,eviction_slot_load
1,intact,0.009029475679,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.526666666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000098193993,0.008988494267,0.991011505733,0.991011505733,0.000000000000,0.000000000000,0.000000000000,0.000000000000,44;54;62,414;430;420,0.000000000000,0.382948301258,0.000000000000,0.658333333333,0.341666666667,0.158333333333,0.000000000000,1.000000000000,1.000000000000,2.593750000000,47;55;50
1,zero_query_context,2.878677824907,0.543750000000,2.869648349228,-0.456250000000,1.000000000000,0.400000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.902795199622,0.447362379661,0.991112379661,0.539762769277,0.902697005629,0.438373885395,0.000100873928,-0.451248736456,56;51;53,320;320;320,0.000000000000,0.991824802677,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,0.462500000000,0.462500000000,4.000000000000,0;0;0
1,randomized_retention_actions,3.562000048217,0.400000000000,3.552970572538,-0.600000000000,1.000000000000,0.709166666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.151502502939,0.554856969294,0.867356969294,0.354147396812,1.151404308946,0.545868475027,-0.123654536440,-0.636864108922,18;106;36,414;1084;204,0.000000000000,0.598020074306,0.000000000000,0.886458333333,0.113541666667,0.621875000000,0.301041666667,0.212500000000,0.212500000000,1.393700787402,113;414;70
1,force_fifo_retention,2.480656202878,0.612500000000,2.471626727199,-0.387500000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.766839680807,0.378466812846,0.990966812846,0.607596497306,0.766741486814,0.369478318579,-0.000044692888,-0.383415008427,52;55;53,640;640;640,0.000000000000,0.412701198076,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.265625000000,0.537500000000,0.537500000000,1.000000000000,160;160;160
1,force_relevant_eviction,3.865107542188,0.275000000000,3.856078066509,-0.725000000000,1.000000000000,0.714166666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.248378663252,0.582041573953,0.857041573953,0.300601763072,1.248280469259,0.573053079687,-0.133969931780,-0.690409742661,46;52;62,744;576;394,0.000000000000,0.537659139116,0.000000000000,0.892708333333,0.107291666667,0.462500000000,0.420833333333,0.181250000000,0.181250000000,1.803874092010,212;140;92
1,permuted_context_labels,2.687669150243,0.581250000000,2.678639674564,-0.418750000000,1.000000000000,0.437500000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.928190742420,0.510376515646,0.733293182313,0.399441055738,0.928092548427,0.501388021380,-0.257718323421,-0.591570449995,38;52;70,400;352;298,0.000000000000,0.495588759423,0.000000000000,0.546875000000,0.453125000000,0.127083333333,0.080208333333,0.268750000000,0.268750000000,2.563275434243,42;41;39
1,disable_retention_skip,1.472757742622,0.768750000000,1.463728266943,-0.231250000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.457596362426,0.222232981577,0.990982981577,0.762234170963,0.457498168432,0.213244487311,-0.000028524156,-0.228777334771,52;56;52,768;642;510,0.000000000000,0.391357356700,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.183333333333,0.706250000000,0.706250000000,1.366666666667,224;161;95
1,no_workspace_writes,1.791759469228,0.237500000000,1.782729993549,-0.762500000000,1.000000000000,0.627500000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.070833333333,0.166666666667,0.166666666667,0.833235139340,0.061844839067,-0.824344839067,-0.824344839067,160;0;0,1506;0;0,0.000000000000,0.973040373455,0.000000000000,0.784375000000,0.215625000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0;0;0
1,no_workspace_persistence,1.791759469228,0.237500000000,1.782729993549,-0.762500000000,1.000000000000,0.627500000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.070833333333,0.166666666667,0.166666666667,0.833235139340,0.061844839067,-0.824344839067,-0.824344839067,160;0;0,1506;0;0,0.000000000000,0.973040373455,0.000000000000,0.784375000000,0.215625000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0;0;0
1,no_mechanism_output,1.791759469228,0.237500000000,1.782729993549,-0.762500000000,1.000000000000,0.526666666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.070833333333,0.166666666667,0.166666666667,0.833235139340,0.061844839067,-0.824344839067,-0.824344839067,44;54;62,414;430;420,0.000000000000,0.382948301258,0.000000000000,0.658333333333,0.341666666667,0.158333333333,0.000000000000,1.000000000000,1.000000000000,2.593750000000,47;55;50
2,intact,0.009795973292,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.548333333333,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000115390827,0.009747901830,0.990252098170,0.990252098170,0.000000000000,0.000000000000,0.000000000000,0.000000000000,50;51;59,424;434;458,0.000000000000,0.495746304940,0.000000000000,0.685416666667,0.314583333333,0.185416666667,0.000000000000,1.000000000000,1.000000000000,2.470833333333,52;57;69
2,zero_query_context,2.891931063560,0.537500000000,2.882135090268,-0.462500000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.914191120597,0.452689648378,0.990189648378,0.533152505803,0.914075729770,0.442941746548,-0.000062449792,-0.457099592367,51;63;46,640;640;640,0.000000000000,0.987755222241,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.244791666667,0.487500000000,0.487500000000,1.000000000000,160;160;160
2,randomized_retention_actions,3.471232926801,0.400000000000,3.461436953509,-0.600000000000,1.000000000000,0.722500000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.176703916907,0.580685937284,0.743185937284,0.279874294105,1.176588526080,0.570938035454,-0.247066160886,-0.710377804065,38;86;36,384;1094;256,0.000000000000,0.657873869892,0.000000000000,0.903125000000,0.096875000000,0.644791666667,0.309375000000,0.200000000000,0.200000000000,1.379032258065,104;423;92
2,force_fifo_retention,2.891931063560,0.537500000000,2.882135090268,-0.462500000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.914191120597,0.452689648378,0.990189648378,0.533152505803,0.914075729770,0.442941746548,-0.000062449792,-0.457099592367,51;63;46,640;640;640,0.000000000000,0.500179618105,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.244791666667,0.487500000000,0.487500000000,1.000000000000,160;160;160
2,force_relevant_eviction,4.128584295533,0.237500000000,4.118788322241,-0.762500000000,1.000000000000,0.720833333333,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.335752837476,0.629141700299,0.866641700299,0.261315206982,1.335637446648,0.619393798469,-0.123610397871,-0.728936891188,34;66;60,708;606;416,0.000000000000,0.637631496276,0.000000000000,0.901041666667,0.098958333333,0.457291666667,0.414583333333,0.137500000000,0.137500000000,1.833333333333,194;149;96
2,permuted_context_labels,2.636264267145,0.350000000000,2.626468293853,-0.650000000000,1.000000000000,0.413333333333,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.927367940980,0.382957060704,0.732957060704,0.399520180697,0.927252550153,0.373209158873,-0.257295037466,-0.590731917473,33;69;58,410;312;270,0.000000000000,0.678807757390,0.000000000000,0.516666666667,0.483333333333,0.097916666667,0.087500000000,0.306250000000,0.306250000000,2.763681592040,47;22;25
2,disable_retention_skip,1.713940642928,0.725000000000,1.704144669636,-0.275000000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.543613821082,0.265253196471,0.990253196471,0.718503984837,0.543498430254,0.255505294641,0.000001098301,-0.271748113333,56;40;64,790;618;512,0.000000000000,0.479860138709,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.165625000000,0.693750000000,0.693750000000,1.370833333333,235;149;96
2,no_workspace_writes,1.791759469228,0.312500000000,1.781963495936,-0.687500000000,1.000000000000,0.640000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.145833333333,0.166666666667,0.166666666667,0.833217942506,0.136085431503,-0.823585431503,-0.823585431503,160;0;0,1536;0;0,0.000000000000,1.091283620833,0.000000000000,0.800000000000,0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0;0;0
2,no_workspace_persistence,1.791759469228,0.312500000000,1.781963495936,-0.687500000000,1.000000000000,0.640000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.145833333333,0.166666666667,0.166666666667,0.833217942506,0.136085431503,-0.823585431503,-0.823585431503,160;0;0,1536;0;0,0.000000000000,1.091283620833,0.000000000000,0.800000000000,0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0;0;0
2,no_mechanism_output,1.791759469228,0.312500000000,1.781963495936,-0.687500000000,1.000000000000,0.548333333333,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.145833333333,0.166666666667,0.166666666667,0.833217942506,0.136085431503,-0.823585431503,-0.823585431503,50;51;59,424;434;458,0.000000000000,0.495746304940,0.000000000000,0.685416666667,0.314583333333,0.185416666667,0.000000000000,1.000000000000,1.000000000000,2.470833333333,52;57;69
3,intact,0.010026901946,1.000000000000,0.000000000000,0.000000000000,1.000000000000,0.530833333333,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000121127126,0.009976425556,0.990023574444,0.990023574444,0.000000000000,0.000000000000,0.000000000000,0.000000000000,43;63;54,434;418;422,0.000000000000,0.426798952526,0.000000000000,0.663541666667,0.336458333333,0.163541666667,0.000000000000,1.000000000000,1.000000000000,2.479166666667,57;49;51
3,zero_query_context,3.210818807930,0.487500000000,3.200791905984,-0.512500000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.012639406308,0.502424044084,0.989924044084,0.483666174438,1.012518279182,0.492447618528,-0.000099530359,-0.506357400005,40;60;60,640;640;640,0.000000000000,0.977703515338,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.253125000000,0.418750000000,0.418750000000,1.000000000000,160;160;160
3,randomized_retention_actions,3.952191192918,0.318750000000,3.942164290972,-0.681250000000,1.000000000000,0.719166666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.267311682315,0.614396650860,0.933146650860,0.328196495797,1.267190555189,0.604420225303,-0.056876923584,-0.661827078646,11;107;42,456;990;280,0.000000000000,0.569338269332,0.000000000000,0.898958333333,0.101041666667,0.633333333333,0.294791666667,0.237500000000,0.237500000000,1.352941176471,133;377;98
3,force_fifo_retention,3.210818807930,0.487500000000,3.200791905984,-0.512500000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.012639406308,0.502424044084,0.989924044084,0.483666174438,1.012518279182,0.492447618528,-0.000099530359,-0.506357400005,40;60;60,640;640;640,0.000000000000,0.463218231548,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.253125000000,0.418750000000,0.418750000000,1.000000000000,160;160;160
3,force_relevant_eviction,4.297843408140,0.318750000000,4.287816506194,-0.681250000000,1.000000000000,0.704166666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.396790567902,0.722562196802,0.866312196802,0.230471073195,1.396669440776,0.712585771246,-0.123711377641,-0.759552501249,34;70;56,754;608;328,0.000000000000,0.577958510112,0.000000000000,0.880208333333,0.119791666667,0.455208333333,0.409375000000,0.125000000000,0.125000000000,1.720588235294,217;153;67
3,permuted_context_labels,3.719915836525,0.150000000000,3.709888934579,-0.850000000000,1.000000000000,0.394166666667,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,1.272460966647,0.546651457020,0.696651457020,0.208898135923,1.272339839521,0.536675031464,-0.293372117423,-0.781125438521,33;66;61,364;318;264,0.000000000000,0.551326646803,0.000000000000,0.492708333333,0.507291666667,0.085416666667,0.065625000000,0.093750000000,0.093750000000,2.575447570332,24;29;29
3,disable_retention_skip,1.917731235714,0.693750000000,1.907704333768,-0.306250000000,1.000000000000,0.800000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.605164333445,0.296238395073,0.989988395073,0.687467212997,0.605043206319,0.286261969516,-0.000035179371,-0.302556361447,40;50;70,780;622;518,0.000000000000,0.437223239008,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.156250000000,0.650000000000,0.650000000000,1.422916666667,230;151;99
3,no_workspace_writes,1.791759469228,0.212500000000,1.781732567282,-0.787500000000,1.000000000000,0.610000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.045833333333,0.166666666667,0.166666666667,0.833212206207,0.035856907777,-0.823356907777,-0.823356907777,160;0;0,1464;0;0,0.000000000000,0.959323346356,0.000000000000,0.762500000000,0.237500000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0;0;0
3,no_workspace_persistence,1.791759469228,0.212500000000,1.781732567282,-0.787500000000,1.000000000000,0.610000000000,1.000000000000,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.833333333333,0.045833333333,0.166666666667,0.166666666667,0.833212206207,0.035856907777,-0.823356907777,-0.823356907777,160;0;0,1464;0;0,0.000000000000,0.959323346356,0.000000000000,0.762500000000,0.237500000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0;0;0
