seed,intervention,holdout_nll,holdout_accuracy,nll_delta_vs_intact,accuracy_delta_vs_intact,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,mechanism_load,role_mechanism_load,condition,holdout_brier,holdout_ece,holdout_max_confidence,holdout_true_class_probability,brier_delta_vs_intact,ece_delta_vs_intact,max_confidence_delta_vs_intact,true_class_probability_delta_vs_intact
2,no_workspace_output,2.741448920012,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.160024337320,0.394597297460,0.394597297460,0.075148333719,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2,no_spine_workspace,2.741448920012,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.160024337320,0.394597297460,0.394597297460,0.075148333719,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2,no_mechanism_output,1.636101171122,0.118750000000,-1.105347748890,0.118750000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,0.810971542888,0.108358520040,0.227108520040,0.195345793738,-0.349052794432,-0.286238777420,-0.167488777420,0.120197460019
2,workspace_disconnected,3.303411588461,0.000000000000,0.561962668449,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.172289110660,0.269692860852,0.269692860852,0.036879812990,0.012264773340,-0.124904436608,-0.124904436608,-0.038268520730
2,no_workspace_writes,3.323808264040,0.000000000000,0.582359344028,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.171398519432,0.265346926469,0.265346926469,0.036125594213,0.011374182112,-0.129250370991,-0.129250370991,-0.039022739507
2,zero_reader_inbox,3.303411588461,0.000000000000,0.561962668449,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.172289110660,0.269692860852,0.269692860852,0.036879812990,0.012264773340,-0.124904436608,-0.124904436608,-0.038268520730
2,permuted_recipients,3.303411588461,0.000000000000,0.561962668449,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.172289110660,0.269692860852,0.269692860852,0.036879812990,0.012264773340,-0.124904436608,-0.124904436608,-0.038268520730
3,intact,2.522409409157,0.012500000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.211415634996,0.511597446900,0.524097446900,0.088147090570,0.000000000000,0.000000000000,0.000000000000,0.000000000000
3,no_broadcast,2.792479995132,0.000000000000,0.270070585975,-0.012500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.155366587939,0.397687941853,0.397687941853,0.061759285605,-0.056049047058,-0.113909505047,-0.126409505047,-0.026387804965
3,no_workspace_persistence,2.858157169384,0.000000000000,0.335747760227,-0.012500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.177081454545,0.392997815451,0.392997815451,0.058076434725,-0.034334180451,-0.118599631449,-0.131099631449,-0.030070655844
3,no_workspace_output,2.522409409157,0.012500000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.211415634996,0.511597446900,0.524097446900,0.088147090570,0.000000000000,0.000000000000,0.000000000000,0.000000000000
3,no_spine_workspace,2.522409409157,0.012500000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.211415634996,0.511597446900,0.524097446900,0.088147090570,0.000000000000,0.000000000000,0.000000000000,0.000000000000
3,no_mechanism_output,1.629583245593,0.187500000000,-0.892826163563,0.175000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,0.807753249836,0.040929374271,0.228429374271,0.196923991868,-0.403662385161,-0.470668072629,-0.295668072629,0.108776901298
3,workspace_disconnected,2.792479995132,0.000000000000,0.270070585975,-0.012500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.155366587939,0.397687941853,0.397687941853,0.061759285605,-0.056049047058,-0.113909505047,-0.126409505047,-0.026387804965
3,no_workspace_writes,2.851594558850,0.000000000000,0.329185149693,-0.012500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.169131803876,0.406965901365,0.406965901365,0.058135415639,-0.042283831120,-0.104631545535,-0.117131545535,-0.030011674930
3,zero_reader_inbox,2.792479995132,0.000000000000,0.270070585975,-0.012500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.155366587939,0.397687941853,0.397687941853,0.061759285605,-0.056049047058,-0.113909505047,-0.126409505047,-0.026387804965
3,permuted_recipients,2.792479995132,0.000000000000,0.270070585975,-0.012500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.155366587939,0.397687941853,0.397687941853,0.061759285605,-0.056049047058,-0.113909505047,-0.126409505047,-0.026387804965
4,intact,2.457376681404,0.037500000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.182309877877,0.513734927558,0.512484784128,0.101261558276,0.000000000000,0.000000000000,0.000000000000,0.000000000000
4,no_broadcast,3.060288875563,0.000000000000,0.602912194159,-0.037500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.152714236054,0.312620356645,0.312620356645,0.047034691477,-0.029595641823,-0.201114570913,-0.199864427484,-0.054226866799
4,no_workspace_persistence,2.878838329904,0.000000000000,0.421461648500,-0.037500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.177423446227,0.394097716736,0.394097716736,0.056761257152,-0.004886431649,-0.119637210822,-0.118387067393,-0.044500301125
4,no_workspace_output,2.457376681404,0.037500000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.182309877877,0.513734927558,0.512484784128,0.101261558276,0.000000000000,0.000000000000,0.000000000000,0.000000000000
4,no_spine_workspace,2.457376681404,0.037500000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.182309877877,0.513734927558,0.512484784128,0.101261558276,0.000000000000,0.000000000000,0.000000000000,0.000000000000
4,no_mechanism_output,1.616049703439,0.187500000000,-0.841326977964,0.150000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,0.802600922860,0.019267891662,0.206767891662,0.198814680019,-0.379708955017,-0.494467035896,-0.305716892467,0.097553121743
4,workspace_disconnected,3.060288875563,0.000000000000,0.602912194159,-0.037500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.152714236054,0.312620356645,0.312620356645,0.047034691477,-0.029595641823,-0.201114570913,-0.199864427484,-0.054226866799
4,no_workspace_writes,3.081314996187,0.000000000000,0.623938314784,-0.037500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.160710557157,0.322439900446,0.322439900446,0.046129090600,-0.021599320720,-0.191295027112,-0.190044883682,-0.055132467676
4,zero_reader_inbox,3.060288875563,0.000000000000,0.602912194159,-0.037500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.152714236054,0.312620356645,0.312620356645,0.047034691477,-0.029595641823,-0.201114570913,-0.199864427484,-0.054226866799
4,permuted_recipients,3.060288875563,0.000000000000,0.602912194159,-0.037500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.152714236054,0.312620356645,0.312620356645,0.047034691477,-0.029595641823,-0.201114570913,-0.199864427484,-0.054226866799
5,intact,2.824133460515,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.196520460901,0.400160438724,0.400160438724,0.062038590331,0.000000000000,0.000000000000,0.000000000000,0.000000000000
5,no_broadcast,3.135739973655,0.000000000000,0.311606513140,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.168736811659,0.316888419318,0.316888419318,0.044064400239,-0.027783649242,-0.083272019406,-0.083272019406,-0.017974190092
5,no_workspace_persistence,3.067294137054,0.000000000000,0.243160676539,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.178883677594,0.338513575807,0.338513575807,0.047007467943,-0.017636783307,-0.061646862917,-0.061646862917,-0.015031122388
5,no_workspace_output,2.824133460515,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.196520460901,0.400160438724,0.400160438724,0.062038590331,0.000000000000,0.000000000000,0.000000000000,0.000000000000
5,no_spine_workspace,2.824133460515,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.196520460901,0.400160438724,0.400160438724,0.062038590331,0.000000000000,0.000000000000,0.000000000000,0.000000000000
5,no_mechanism_output,1.605349284890,0.187500000000,-1.218784175625,0.187500000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,0.798566111302,0.032630390142,0.220130390142,0.201290663633,-0.397954349599,-0.367530048582,-0.180030048582,0.139252073301
5,workspace_disconnected,3.135739973655,0.000000000000,0.311606513140,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.168736811659,0.316888419318,0.316888419318,0.044064400239,-0.027783649242,-0.083272019406,-0.083272019406,-0.017974190092
5,no_workspace_writes,3.056777864076,0.000000000000,0.232644403561,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.181441034883,0.345655119425,0.345655119425,0.047660353528,-0.015079426019,-0.054505319298,-0.054505319298,-0.014378236804
5,zero_reader_inbox,3.135739973655,0.000000000000,0.311606513140,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.168736811659,0.316888419318,0.316888419318,0.044064400239,-0.027783649242,-0.083272019406,-0.083272019406,-0.017974190092
5,permuted_recipients,3.135739973655,0.000000000000,0.311606513140,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.168736811659,0.316888419318,0.316888419318,0.044064400239,-0.027783649242,-0.083272019406,-0.083272019406,-0.017974190092
6,intact,2.347054924169,0.050000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.116030014055,0.424652365449,0.474652365449,0.118845695410,0.000000000000,0.000000000000,0.000000000000,0.000000000000
6,no_broadcast,2.965767439417,0.000000000000,0.618712515248,-0.050000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.162160715793,0.371811447291,0.371811447291,0.052181597944,0.046130701738,-0.052840918157,-0.102840918157,-0.066664097466
6,no_workspace_persistence,2.877430184834,0.000000000000,0.530375260666,-0.050000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.188699810230,0.405437880020,0.405437880020,0.057155719698,0.072669796174,-0.019214485429,-0.069214485429,-0.061689975711
6,no_workspace_output,2.347054924169,0.050000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.116030014055,0.424652365449,0.474652365449,0.118845695410,0.000000000000,0.000000000000,0.000000000000,0.000000000000
6,no_spine_workspace,2.347054924169,0.050000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.116030014055,0.424652365449,0.474652365449,0.118845695410,0.000000000000,0.000000000000,0.000000000000,0.000000000000
6,no_mechanism_output,1.618773397097,0.181250000000,-0.728281527072,0.131250000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,0.803818366381,0.044130916560,0.225380916560,0.198674370516,-0.312211647675,-0.380521448889,-0.249271448889,0.079828675107
6,workspace_disconnected,2.965767439417,0.000000000000,0.618712515248,-0.050000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.162160715793,0.371811447291,0.371811447291,0.052181597944,0.046130701738,-0.052840918157,-0.102840918157,-0.066664097466
6,no_workspace_writes,2.837607661726,0.000000000000,0.490552737557,-0.050000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.184451208936,0.430180906016,0.430180906016,0.059311048001,0.068421194881,0.005528540567,-0.044471459433,-0.059534647408
6,zero_reader_inbox,2.965767439417,0.000000000000,0.618712515248,-0.050000000000,1.000000000000,0.750000000000,1.000000000000,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,structural_mediation_bounded,1.162160715793,0.371811447291,0.371811447291,0.052181597944,0.046130701738,-0.052840918157,-0.102840918157,-0.066664097466
