preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss
core_param_matched,2,400,8,2181,160,48,10,1.609437912434,1.638386838004,1.576327842907,0.048547375939,1.882442227815,1.000000000000,0.437500000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.520364122798,0.098064107574,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.520364122798,0.098064107574,0.000000000000
sgw,2,400,8,2182,160,48,10,1.609437912434,1.655344806557,1.684911304788,0.308103063212,1.827594934397,0.918750000000,0.479166666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.606503297494,0.510268157931,59;218;198;110;217;158,entity:7;49;52;13;43;28|value:16;31;34;26;45;40|filler:33;94;73;45;81;58|query_marker:3;24;13;11;21;24|query_entity:0;20;26;15;27;8,sgw_redundant_final_only,0.000000000000,0,1.606503297494,0.510268157931,0.000000000000
sgw_broadcast_forced,2,400,8,2182,160,48,10,1.609437912434,1.654888048261,1.699970118723,0.327425399435,2.424830279983,0.893750000000,0.437500000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.609213244625,0.469185158392,61;218;247;99;229;106,entity:19;35;56;10;41;31|value:15;49;36;24;51;17|filler:22;99;100;51;79;33|query_marker:2;14;26;8;32;14|query_entity:3;21;29;6;26;11,sgw_broadcast_forced_final_only,0.000000000000,0,1.609213244625,0.469185158392,0.000000000000
sgw_broadcast_forced,2,400,8,2182,160,48,10,1.609437912434,1.654888048261,1.699970118723,0.262354315358,2.318992366714,0.943750000000,0.375000000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.386407141347,0.308572370249,73;224;240;80;201;142,entity:15;41;50;14;38;34|value:11;46;44;17;43;31|filler:35;80;86;45;84;54|query_marker:6;33;31;2;14;10|query_entity:6;24;29;2;22;13,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.604652483923,0.308572370249,0.000000000000
core_small,3,400,8,327,160,48,10,1.609437912434,1.644390005827,1.679853895056,0.328281125712,1.180984709867,0.881250000000,0.520833333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.625910584693,0.303065533883,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.625910584693,0.303065533883,0.000000000000
core_compute_matched,3,400,8,2232,160,48,10,1.609437912434,1.784218698602,1.686451220072,0.354540949020,1.127750135604,0.868750000000,0.666666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.704664748234,0.385884022587,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_compute_matched,0.000000000000,0,1.704664748234,0.385884022587,0.000000000000
core_param_matched,3,400,8,2181,160,48,10,1.609437912434,1.762661032069,1.778712078646,0.125040163094,1.988267191847,0.962500000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.628324840433,0.210032573361,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.628324840433,0.210032573361,0.000000000000
sgw,3,400,8,2182,160,48,10,1.609437912434,1.632984283502,1.641762444448,0.278286490923,1.590304016000,0.906250000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.660214096729,0.365537869160,172;150;201;156;154;127,entity:39;27;44;38;18;26|value:40;28;42;19;29;34|filler:51;75;87;52;81;38|query_marker:24;7;4;30;19;12|query_entity:18;13;24;17;7;17,sgw_redundant_final_only,0.000000000000,0,1.660214096729,0.365537869160,0.000000000000
sgw_broadcast_forced,3,400,8,2182,160,48,10,1.609437912434,1.662390667078,1.660339818527,0.256846733822,1.002304458552,0.937500000000,0.687500000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.616374330592,0.207572414577,291;126;155;230;54;104,entity:64;30;21;45;13;19|value:43;17;30;48;18;36|filler:121;51;87;81;17;27|query_marker:37;16;3;26;3;11|query_entity:26;12;14;30;3;11,sgw_broadcast_forced_final_only,0.000000000000,0,1.616374330592,0.207572414577,0.000000000000
sgw_broadcast_forced,3,400,8,2182,160,48,10,1.609437912434,1.662390667078,1.660339818527,0.193432289209,1.034139648204,0.937500000000,0.541666666667,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.404789917899,0.282503386156,235;223;141;142;158;61,entity:66;50;23;32;11;10|value:38;38;36;25;33;22|filler:86;98;54;45;88;13|query_marker:25;21;11;21;12;6|query_entity:20;16;17;19;14;10,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.618059758994,0.282503386156,0.000000000000
core_small,4,400,8,327,160,48,10,1.609437912434,1.693997224413,1.638049986153,0.300177647333,1.311852449616,0.881250000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.645649190454,0.472258521435,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.645649190454,0.472258521435,0.000000000000
core_compute_matched,4,400,8,2232,160,48,10,1.609437912434,1.729502690378,1.760736827222,0.219555107014,1.737198992913,0.931250000000,0.583333333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621370843010,0.397138661789,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_compute_matched,0.000000000000,0,1.621370843010,0.397138661789,0.000000000000
core_param_matched,4,400,8,2181,160,48,10,1.609437912434,1.765088704785,1.672249510589,0.011427936691,2.167610660551,1.000000000000,0.500000000000,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.600000270930,0.014706633505,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.600000270930,0.014706633505,0.000000000000
sgw,4,400,8,2182,160,48,10,1.609437912434,1.696843543166,1.687427543582,0.201044725249,1.594881761742,0.943750000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.644337010784,0.234772431611,111;325;198;129;170;27,entity:29;78;36;18;31;0|value:25;65;40;25;31;6|filler:38;123;71;58;74;20|query_marker:8;27;26;15;19;1|query_entity:11;32;25;13;15;0,sgw_redundant_final_only,0.000000000000,0,1.644337010784,0.234772431611,0.000000000000
sgw_broadcast_forced,4,400,8,2182,160,48,10,1.609437912434,1.700873138456,1.631063893567,0.259293191136,1.750217880268,0.893750000000,0.520833333333,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.642284922211,0.311759500865,103;239;351;96;24;147,entity:29;47;73;16;0;27|value:12;51;78;14;14;23|filler:39;98;124;41;3;79|query_marker:10;19;39;15;1;12|query_entity:13;24;37;10;6;6,sgw_broadcast_forced_final_only,0.000000000000,0,1.642284922211,0.311759500865,0.000000000000
sgw_broadcast_forced,4,400,8,2182,160,48,10,1.609437912434,1.700873138456,1.631063893567,0.154656286580,1.908777894523,0.950000000000,0.541666666667,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.427966175973,0.267705617216,165;162;320;168;35;110,entity:34;33;74;28;3;20|value:34;43;64;28;4;19|filler:67;58;104;76;19;60|query_marker:15;14;41;16;4;6|query_entity:15;14;37;20;5;5,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.638031898937,0.267705617216,0.000000000000
core_small,5,400,8,327,160,48,10,1.609437912434,1.741094316495,1.810964969488,0.422974522365,1.524624479375,0.881250000000,0.458333333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.691809528600,0.547321384088,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.691809528600,0.547321384088,0.000000000000
core_compute_matched,5,400,8,2232,160,48,10,1.609437912434,1.665983491190,1.692991431591,0.451333970966,1.934630215981,0.875000000000,0.479166666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.624023563019,0.491276710245,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_compute_matched,0.000000000000,0,1.624023563019,0.491276710245,0.000000000000
core_param_matched,5,400,8,2181,160,48,10,1.609437912434,1.762429810170,1.798352640014,0.136027199445,2.120544391519,0.981250000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.638742044484,0.100641267195,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.638742044484,0.100641267195,0.000000000000
sgw,5,400,8,2182,160,48,10,1.609437912434,1.717414523145,1.828000851227,0.228690481127,1.607685336832,0.943750000000,0.520833333333,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.745901845338,0.242259337161,222;191;269;46;26;206,entity:36;20;81;3;5;47|value:61;34;42;18;4;33|filler:99;99;82;18;13;73|query_marker:11;21;30;4;1;29|query_entity:15;17;34;3;3;24,sgw_redundant_final_only,0.000000000000,0,1.745901845338,0.242259337161,0.000000000000
sgw_broadcast_forced,5,400,8,2182,160,48,10,1.609437912434,1.718472484916,1.812892686141,0.228202430422,1.627279190647,0.937500000000,0.500000000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.715358770919,0.267691503814,235;69;329;58;82;187,entity:43;1;85;3;12;48|value:47;28;54;9;22;32|filler:94;32;113;34;45;66|query_marker:17;8;36;9;2;24|query_entity:34;0;41;3;1;17,sgw_broadcast_forced_final_only,0.000000000000,0,1.715358770919,0.267691503814,0.000000000000
sgw_broadcast_forced,5,400,8,2182,160,48,10,1.609437912434,1.718472484916,1.812892686141,0.295896306486,1.909916076940,0.925000000000,0.458333333333,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.501947239531,0.357725691466,219;79;336;165;76;85,entity:58;4;63;36;7;24|value:42;20;48;48;27;7|filler:73;42;141;56;35;37|query_marker:18;10;44;12;2;10|query_entity:28;3;40;13;5;7,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.710245834742,0.357725691466,0.000000000000
core_small,6,400,8,327,160,48,10,1.609437912434,1.717788175226,1.691723826344,0.318478463137,1.270052278359,0.893750000000,0.583333333333,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.682194242837,0.300083604910,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.682194242837,0.300083604910,0.000000000000
core_compute_matched,6,400,8,2232,160,48,10,1.609437912434,1.680652636808,1.734221016531,0.339386677676,1.389777942129,0.906250000000,0.645833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.571907157179,0.209842281152,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_compute_matched,0.000000000000,0,1.571907157179,0.209842281152,0.000000000000
core_param_matched,6,400,8,2181,160,48,10,1.609437912434,1.624460585498,1.613229062529,0.086017220673,1.203277314343,0.981250000000,0.666666666667,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.668644435788,0.094610515066,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.668644435788,0.094610515066,0.000000000000
sgw,6,400,8,2182,160,48,10,1.609437912434,1.746378959072,1.660662071482,0.238959102676,1.620548746992,0.937500000000,0.562500000000,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.651707079931,0.219664074696,165;87;200;154;272;82,entity:27;19;36;35;61;14|value:36;27;40;24;46;19|filler:52;35;90;52;121;34|query_marker:34;5;18;16;15;8|query_entity:16;1;16;27;29;7,sgw_redundant_final_only,0.000000000000,0,1.651707079931,0.219664074696,0.000000000000
sgw_broadcast_forced,6,400,8,2182,160,48,10,1.609437912434,1.761376033746,1.665100003735,0.197587498251,1.108799194884,0.937500000000,0.666666666667,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.705511777040,0.266589843669,211;42;168;157;270;112,entity:44;9;25;27;69;18|value:42;11;29;29;49;32|filler:76;10;91;60;107;40|query_marker:27;7;13;17;19;13|query_entity:22;5;10;24;26;9,sgw_broadcast_forced_final_only,0.000000000000,0,1.705511777040,0.266589843669,0.000000000000
sgw_broadcast_forced,6,400,8,2182,160,48,10,1.609437912434,1.761376033746,1.665100003735,0.134960425557,1.122613211626,0.950000000000,0.687500000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.488276024637,0.184798872365,194;35;202;137;265;127,entity:35;3;30;17;70;37|value:36;6;38;35;47;30|filler:97;11;100;45;106;25|query_marker:9;8;21;24;16;18|query_entity:17;7;13;16;26;17,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.694846389072,0.184798872365,0.000000000000
core_small,7,400,8,327,160,48,10,1.609437912434,1.629349408966,1.607425866188,0.300908514206,1.323228319856,0.875000000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.615936310016,0.416490952303,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.615936310016,0.416490952303,0.000000000000
core_compute_matched,7,400,8,2232,160,48,10,1.609437912434,1.645112631295,1.602889412968,0.267898948483,1.489538910430,0.925000000000,0.541666666667,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.671564711399,0.464232637700,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_compute_matched,0.000000000000,0,1.671564711399,0.464232637700,0.000000000000
core_param_matched,7,400,8,2181,160,48,10,1.609437912434,1.667356044192,1.652707300791,0.036564180129,1.697238873015,1.000000000000,0.520833333333,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.738739301742,0.089490429609,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.738739301742,0.089490429609,0.000000000000
sgw,7,400,8,2182,160,48,10,1.609437912434,1.713225271251,1.651168234896,0.190711627257,1.800913443951,0.943750000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.664469470732,0.239905974428,173;84;130;277;126;170,entity:31;13;16;59;36;37|value:31;19;22;49;30;41|filler:74;32;64;113;37;64|query_marker:19;14;17;23;11;12|query_entity:18;6;11;33;12;16,sgw_redundant_final_only,0.000000000000,0,1.664469470732,0.239905974428,0.000000000000
sgw_broadcast_forced,7,400,8,2182,160,48,10,1.609437912434,1.697199506787,1.645793756665,0.199005922911,1.404798173845,0.962500000000,0.458333333333,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.635325153549,0.231521438064,12;231;173;291;95;158,entity:0;46;32;59;27;28|value:5;40;37;61;11;38|filler:7;104;70;106;36;61|query_marker:0;22;21;33;7;13|query_entity:0;19;13;32;14;18,sgw_broadcast_forced_final_only,0.000000000000,0,1.635325153549,0.231521438064,0.000000000000
sgw_broadcast_forced,7,400,8,2182,160,48,10,1.609437912434,1.697199506787,1.645793756665,0.147422802688,1.604782922856,0.962500000000,0.562500000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.442269512386,0.206406350525,108;142;174;229;110;197,entity:19;21;37;46;28;41|value:16;27;26;44;39;40|filler:48;62;70;100;29;75|query_marker:14;17;24;20;1;20|query_entity:11;15;17;19;13;21,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.645943583565,0.206406350525,0.000000000000
core_small,8,400,8,327,160,48,10,1.609437912434,1.681770901909,1.662503957688,0.418772646007,1.474621614077,0.862500000000,0.500000000000,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.711743389039,0.532391864186,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.711743389039,0.532391864186,0.000000000000
core_compute_matched,8,400,8,2232,160,48,10,1.609437912434,1.572789172370,1.792231670191,0.205045213065,1.178316979188,0.962500000000,0.645833333333,1092.000000000000,0.000000000000,0.000000000000,0.000000000000,1.598914369063,0.248092697065,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_compute_matched,0.000000000000,0,1.598914369063,0.248092697065,0.000000000000
core_param_matched,8,400,8,2181,160,48,10,1.609437912434,1.752759440879,1.732062275627,0.349089699475,2.294473827794,0.856250000000,0.541666666667,1474.000000000000,0.000000000000,0.000000000000,0.000000000000,1.638433082265,0.265538061749,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_param_matched,0.000000000000,0,1.638433082265,0.265538061749,0.000000000000
sgw,8,400,8,2182,160,48,10,1.609437912434,1.699073606540,1.715455298677,0.238347947251,1.528675277044,0.931250000000,0.541666666667,1092.000000000000,2.000000000000,1.000000000000,2.000000000000,1.704035041758,0.331053243701,220;189;195;63;75;218,entity:49;25;47;25;19;27|value:52;37;37;9;21;36|filler:64;94;85;13;28;100|query_marker:26;13;10;12;2;33|query_entity:29;20;16;4;5;22,sgw_redundant_final_only,0.000000000000,0,1.704035041758,0.331053243701,0.000000000000
sgw_broadcast_forced,8,400,8,2182,160,48,10,1.609437912434,1.689917050390,1.704018996345,0.266122665304,1.674773570480,0.912500000000,0.458333333333,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,1.696482389274,0.424509906852,273;211;202;91;131;52,entity:57;49;39;26;14;7|value:57;43;46;20;22;4|filler:91;77;89;31;64;32|query_marker:38;24;7;14;4;9|query_entity:30;18;21;0;27;0,sgw_broadcast_forced_final_only,0.000000000000,0,1.696482389274,0.424509906852,0.000000000000
sgw_broadcast_forced,8,400,8,2182,160,48,10,1.609437912434,1.689917050390,1.704018996345,0.289163722216,1.710152621937,0.918750000000,0.437500000000,1002.000000000000,2.000000000000,1.000000000000,2.000000000000,2.504321222018,0.417313013523,203;243;252;46;216;0,entity:34;45;55;13;45;0|value:53;44;50;8;37;0|filler:74;90;109;13;98;0|query_marker:22;34;22;8;10;0|query_entity:20;30;16;4;26;0,sgw_broadcast_forced_aux_annealed,0.500000000000,200,1.710726201192,0.417313013523,0.000000000000
core_small,9,400,8,327,160,48,10,1.609437912434,1.708341869194,1.531929001284,0.230802091277,1.383768760579,0.937500000000,0.541666666667,210.000000000000,0.000000000000,0.000000000000,0.000000000000,1.682475659901,0.444589740088,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_small,0.000000000000,0,1.682475659901,0.444589740088,0.000000000000
